"Tp_HotelID","Tp_HotelName","Tp_HotelAddress","Tp_City"
8363523,"Holiday Inn San Marcos Convention Center","105 Bintu Dr"," SAN MARCOS"
6776721,"Courtyard by Marriott San Marcos","625 Commercial Loop"," SAN MARCOS"
13309377,"Holiday Inn Express & Suites - San Marcos South","900 Barnes Dr"," SAN MARCOS"
3528587,"Candlewood Suites San Marcos","600 Wonder World Dr"," SAN MARCOS"
106430,"Quality Inn University near Downtown","1611 N Interstate 35"," SAN MARCOS"
230549,"Red Roof Inn San Marcos","817 N Interstate 35"," SAN MARCOS"
82334,"Crystal River Inn","326 W Hopkins St 3 Blocks From Courthouse Square"," SAN MARCOS"
17521569,"Hilltop Hacienda","4003 Day Dr"," SAN MARCOS"
106418,"Motel 6 San Marcos, TX - North","1701 IH-35 North Exit 206"," SAN MARCOS"
1026976,"Embassy Suites by Hilton San Marcos  Hotel Conference Center & Spa","1001 E McCarty Ln"," SAN MARCOS"
12140084,"La Quinta Inn & Suites by Wyndham San Marcos Outlet Mall","111 Center Point Ct"," SAN MARCOS"
106429,"Wingate by Wyndham San Marcos","108 IH-35 North"," SAN MARCOS"
1307618,"Country Inn & Suites by Radisson, San Marcos, TX","1560 S Interstate 35"," SAN MARCOS"
7176535,"Comfort Inn & Suites San Marcos","1053 Clovis Barker Drive"," SAN MARCOS"
230545,"La Quinta Inn by Wyndham San Marcos","1619 N Interstate 35"," SAN MARCOS"
106437,"Baymont by Wyndham San Marcos","4210 S Interstate 35"," SAN MARCOS"
615143,"Comfort Suites Near Texas State University","104 N Interstate 35"," SAN MARCOS"
123959,"Days Inn by Wyndham San Marcos","1005 I-Hwy 35 N"," SAN MARCOS"
13997668,"Studio 6 San Marcos Tx","2212 North I-35"," SAN MARCOS"
275480,"Howard Johnson by Wyndham San Marcos","1601 N Interstate 35"," SAN MARCOS"
1147425,"White Rock Inn","801 N I H 35"," SAN MARCOS"
20356443,"Classic Inn","921 N Interstate 35"," SAN MARCOS"
99547,"Econo Lodge","811 S Guadalupe St"," SAN MARCOS"
99550,"University Inn","1635 Aquarena Springs Dr"," SAN MARCOS"
230548,"Super 8 by Wyndham San Marcos","1429 N Interstate 35"," SAN MARCOS"
1119880,"Executive Inn & Suites","930 IH 35 North"," SAN MARCOS"
287663,"Americas Best Value Inn","1507 N Interstate 35"," SAN MARCOS"
324335,"Parkside Inn & Suites, San Marcos","801 N Interstate 35"," SAN MARCOS"
230546,"Microtel Inn San Marcos","921 N Interstate 35"," SAN MARCOS"
4591018,"Pecan Park Riverside RV","50 Squirrel Run"," SAN MARCOS"
122697,"Camp Terralak","729 Owl Hollow Rd"," SAN MARCOS"
597776,"Eastwood Hill","200 Eastwood Ln"," SAN MARCOS"
10370538,"Canyon Trail RV Ranch","6050 S Interstate 35"," SAN MARCOS"
1635308,"Joyce Abel's Texas House","3207 Hunter Rd"," SAN MARCOS"
23037557,"Residence Inn San Marcos","625 Commercial Loop Building 2"," SAN MARCOS"
1645307,"Blind Salamander Riverfront RV Park","2025 Old Bastrop Road"," SAN MARCOS"
1467665,"Harvey Street B&B","510 Harvey St"," SAN MARCOS"
288729,"Best Budget Inn","903 N. I-Hwy. 35"," SAN MARCOS"
142358,"Summit Inn Hotel and Suites","1433 N Interstate 35"," SAN MARCOS"
15093122,"Radisson Hotel McAllen Airport","2721 S 10th St"," MCALLEN"
11998075,"Home2 Suites by Hilton McAllen","525 South Ware Road"," MCALLEN"
10333806,"Embassy Suites by Hilton McAllen Convention Center","800 Convention Center Blvd"," MCALLEN"
12103751,"La Quinta Inn & Suites by Wyndham McAllen la Plaza Mall","1120 S 10th St"," MCALLEN"
10806449,"Cambria hotel Mcallen Convention Center","701 S Ware Rd"," MCALLEN"
99262,"DoubleTree Suites by Hilton Hotel McAllen","1800 S 2nd St"," MCALLEN"
230167,"Best Western Plus McAllen Airport Hotel","1500 Wichita Ave"," MCALLEN"
73350,"Best Western Rose Garden Inn & Suites","300 E Expressway 83"," MCALLEN"
277943,"Studio 6 McAllen","700 Savannah Ave"," MCALLEN"
224335,"Hilton Garden Inn McAllen Airport","617 W Expressway 83"," MCALLEN"
242395,"Motel 6 McAllen","700 W Expressway 83 US 83 at 2nd Street"," MCALLEN"
1200626,"Motel 6 McAllen East","801 E Expressway 83"," MCALLEN"
106041,"Super 8 by Wyndham McAllen/Downtown","1505 S 9th St Exp 83 West and 9th Street"," MCALLEN"
223862,"SpringHill Suites McAllen","1800 S Ware Rd"," MCALLEN"
939121,"Staybridge Suites McAllen","620 Wichita Ave"," MCALLEN"
570159,"Comfort Suites McAllen","800 W Expressway 83"," MCALLEN"
1026635,"Homewood Suites by Hilton McAllen","3801 W Expressway 83"," MCALLEN"
8651414,"Fiesta Inn","501 S 10th St"," MCALLEN"
10054886,"Texas Inn Downtown McAllen","1420 E Jackson Ave"," MCALLEN"
21794423,"Baymont by Wyndham McAllen","620 W Expressway 83"," MCALLEN"
498306,"La Copa Inn","1010 W Houston Ave"," MCALLEN"
1962050,"Hampton Inn & Suites McAllen","10 W Expressway 83"," MCALLEN"
223801,"Casa de Palmas, Trademark Collection by Wyndham","101 N Main St"," MCALLEN"
8276516,"Hawthorn Suites by Wyndham McAllen","4801 W Expressway 83"," MCALLEN"
230163,"Drury Inn & Suites McAllen","300 W Expressway 83"," MCALLEN"
99272,"Clarion Inn Near McAllen Airport","1401 S 10th St"," MCALLEN"
12819271,"OYO Hotel McAllen Airport South","1301 S 9th St"," MCALLEN"
106039,"Courtyard McAllen Airport","2131 S 10th St"," MCALLEN"
1479637,"Fairfield Inn & Suites McAllen Airport","2117 S 10th St"," MCALLEN"
650645,"Texas Inn & Suites McAllen Airport / Mall","6420 S 23rd St"," MCALLEN"
106045,"Residence Inn McAllen","220 W Expressway 83"," MCALLEN"
12164689,"Holiday Inn Express & Suites McAllen - Medical Center Area","1800 S 6th St"," MCALLEN"
6216625,"Aloha Inn","301 East Business 83"," MCALLEN"
6028503,"Texas Inn Aiport","601 S 10th St"," MCALLEN"
99266,"La Copa Hotel","2000 S 10th St"," MCALLEN"
4697341,"Deluxe Inn Airport","3201 S 10th St"," MCALLEN"
1602633,"Grand Casa Real Hotel","200 W Expressway 83"," MCALLEN"
154566,"Aristos International Inn","319 S 11th St"," MCALLEN"
775371,"Texan Guest Ranch","8301 N Ware Rd"," MCALLEN"
1648118,"Garden Inn East","500 Ash Ave"," MCALLEN"
6033849,"Texas Inn","420 Ash Ave"," MCALLEN"
10055921,"La Quinta Inn & Suites by Wyndham McAllen Convention Center","801 S Ware Rd"," MCALLEN"
230162,"Wyndham Garden McAllen at La Plaza Mall","1921 S 10th St"," MCALLEN"
1879036,"Homewood Suites by Hilton Beaumont","3745 Interstate 10 S"," BEAUMONT"
1146566,"Comfort Suites Beaumont I-10","5955 Walden Rd"," BEAUMONT"
645378,"Hilton Garden Inn Beaumont, TX","3755 I-H 10 South"," BEAUMONT"
266225,"La Quinta Inn & Suites by Wyndham Beaumont West","5820 Walden Rd"," BEAUMONT"
98487,"MCM Elegante Hotel","2355 I-10 South"," BEAUMONT"
98493,"Holiday Inn Beaumont Plaza","3950 I-10 South & Walden Rd"," BEAUMONT"
19772050,"Days Inn by Wyndham Beaumont West I-10 Walden","5430 Rexora Dr"," BEAUMONT"
107407,"Hampton Inn Beaumont","3795 Interstate 10 S"," BEAUMONT"
483228,"Days Inn by Wyndham Beaumont","2155 N 11th St"," BEAUMONT"
98496,"Motel 6 Beaumont, TX","220 I-10 North"," BEAUMONT"
596023,"Candlewood Suites Beaumont","5355 Clearwater Ct"," BEAUMONT"
624040,"EconoLodge Inn & Suites","2030 N 11th St"," BEAUMONT"
1557348,"Red Roof Inn & Suites Beaumont","2310 Interstate 10 S I-10 & Washington Boulevard"," BEAUMONT"
18835547,"Home2 Suites by Hilton Beaumont","5370 Clearwater Court"," BEAUMONT"
1465029,"Holiday Inn Express & Suites Beaumont Nw Parkdale Mall","7140 Eastex Fwy"," BEAUMONT"
1164169,"Quality Inn & Suites","1590 S I-10"," BEAUMONT"
259010,"Scottish Inn & Suites","50 Interstate 10 N"," BEAUMONT"
5989418,"Howard Johnson by Wyndham Beaumont","1610 Interstate 10 S"," BEAUMONT"
17761790,"avid Hotels Beaumont","5400 Rexora Dr"," BEAUMONT"
107421,"Fairfield Inn & Suites by Marriott Beaumont","2265 Interstate 10 South"," BEAUMONT"
223925,"Courtyard Beaumont","2275 Interstate 10 S"," BEAUMONT"
11717414,"Holiday Inn Beaumont East-Medical Ctr Area","2095 N 11th St"," BEAUMONT"
17457872,"HomeBridge Inn & Suites","2615 Interstate 10 E"," BEAUMONT"
286986,"Super 8 by Wyndham Beaumont/I-10 S TX","3995 Walden Road I-10 Exit 848"," BEAUMONT"
241637,"Merit Inn and Suites","2640 I-10 Frontage Rd"," BEAUMONT"
3961644,"Texas Inn","6675 Eastex Fwy"," BEAUMONT"
2589674,"Beaumont Lodge","2525 N 11th St"," BEAUMONT"
1490537,"Studio 6 Beaumont","2660 I-10 East"," BEAUMONT"
1100080,"Residence Inn Beaumont","5380 Clearwater Ct"," BEAUMONT"
7274370,"Heritage Inn","2850 Interstate 10 E"," BEAUMONT"
98491,"Americas Best Value Inn-Beaumont / I-10","1155 I-10 South"," BEAUMONT"
230512,"Super 8 by Wyndham Beaumont","1110 I-10 South"," BEAUMONT"
878379,"Travel Inn Beaumont","2690 Interstate 10 E"," BEAUMONT"
122735,"Grand Duerr Manor","2298 McFaddin St"," BEAUMONT"
1647079,"Gulf Coast RV Resort","5175 Brooks Rd"," BEAUMONT"
9976319,"Hidden Lake RV Resort","6860 S Major Dr"," BEAUMONT"
16879344,"East Lucas RV Park","2590 E Lucas Dr"," BEAUMONT"
4985412,"T & T RV Park","20814 Fm 365 Rd"," BEAUMONT"
1633637,"Mobile Manor R.V. Park","5345 Fannett Rd"," BEAUMONT"
1485915,"Regency Inn & Suites","3715 College St"," BEAUMONT"
1163529,"WoodSpring Suites Beaumont","2375 I-10"," BEAUMONT"
6735989,"Suburban Extended Stay Hotel","2865 W Cardinal Dr"," BEAUMONT"
676979,"Midtown Inn","1295 N 11th St"," BEAUMONT"
225724,"Homewood Suites by Hilton Brownsville","3759 N Expressway"," BROWNSVILLE"
1178157,"Holiday Inn Brownsville","651 Sunrise Blvd"," BROWNSVILLE"
589563,"Hampton Inn and Suites Brownsville","3000 N Expressway"," BROWNSVILLE"
590199,"Staybridge Suites Brownsville","2900 Pablo Kisel Blvd"," BROWNSVILLE"
5000339,"Quality Inn","7051 Padre Island Hwy"," BROWNSVILLE"
243926,"Motel 6 Brownsville, TX","2255 N Expressway"," BROWNSVILLE"
604445,"Courtyard Brownsville","3955 N Expressway"," BROWNSVILLE"
6602997,"Magnuson Hotel Brownsville","715 N Expressway Hwy 77 & the Price Road Exit"," BROWNSVILLE"
13134600,"Fairfield Inn & Suites by Marriott Brownsville North","804 East Morrison Road"," BROWNSVILLE"
12223735,"SureStay Hotel by Best Western Brownsville","825 N Expressway 83"," BROWNSVILLE"
223658,"Holiday Inn Express Hotel & Suites Brownsville","1985 N Expressway"," BROWNSVILLE"
98517,"University Inn & Suites","55 Sam Perl Blvd"," BROWNSVILLE"
225723,"Motel 6 Brownsville North","2377 N Expressway # 83 US 77/83 at FM 802"," BROWNSVILLE"
7399665,"The Pecan Tree Motel","5533 N Expressway"," BROWNSVILLE"
464607,"Americas Best Value Inn Brownsville/Padre Island Highway","7364 Padre Island Hwy"," BROWNSVILLE"
3250867,"Gran Mansion Hotel","1801 Central Blvd"," BROWNSVILLE"
73715,"Texas Inn Brownsville Hotel","845 N Expressway"," BROWNSVILLE"
8507617,"Historic Cameron Hotel","912 E Washington St"," BROWNSVILLE"
3610742,"Boca Chica Inn & Suites","3280 Boca Chica Blvd"," BROWNSVILLE"
20949320,"Studio 6 Brownsville","2255 N Expressway"," BROWNSVILLE"
6025316,"La Copa Inn Brownsville","3575 W Alton Gloor Blvd"," BROWNSVILLE"
223926,"Residence Inn Brownsville","3975 N Expressway"," BROWNSVILLE"
12945052,"Home2 Suites by Hilton Brownsville","747 Springmart Blvd"," BROWNSVILLE"
1157022,"Vacation Time by EVRentals","2901 Central Blvd"," BROWNSVILLE"
1644093,"Motel Citrus","2054 Central Blvd"," BROWNSVILLE"
294840,"Colonial Hotel","1147 E Levee St"," BROWNSVILLE"
574134,"Super 8 Brownsville","8280 North Expressway"," BROWNSVILLE"
1630674,"Stagecoach Motel & Trailer Pk","325 Fm-802"," BROWNSVILLE"
19961296,"Tropical Trails RV Resort","3605 Fm 511"," BROWNSVILLE"
12059207,"Breeze Lake Campground","1710 N Vermillion Ave"," BROWNSVILLE"
1157013,"Fort Brown by EVRentals","401 Ringgold Rd"," BROWNSVILLE"
779739,"Rio RV Park","8801 Boca Chica Blvd"," BROWNSVILLE"
9466304,"Gulf Breeze Mobile Home & RV Park","1313 N Minnesota Ave"," BROWNSVILLE"
1631661,"Autumn Acres RV Resort","5034 Boca Chica Blvd"," BROWNSVILLE"
1636428,"Grande Motel","2004 Central Blvd"," BROWNSVILLE"
1024172,"Rancho Caracol","2424 Village Dr"," BROWNSVILLE"
15019527,"Sunset Palms RV & Mobile Home Park","1129 N Minnesota Ave"," BROWNSVILLE"
287652,"La Quinta Inn & Suites by Wyndham Brownsville North","5051 N Expwy"," BROWNSVILLE"
3250786,"Flamingo Motel","1741 Central Blvd"," BROWNSVILLE"
625621,"La Posada Inn","1945 N Expressway"," BROWNSVILLE"
614575,"WoodSpring Suites Brownsville","995 Media Luna St"," BROWNSVILLE"
21173825,"Fort Brown Condoshares","401 Ringgold Rd"," BROWNSVILLE"
73745,"Days Inn by Wyndham Baytown TX","5021 East Fwy"," BAYTOWN"
107441,"La Quinta Inn & Suites by Wyndham Houston Baytown East","5215 I-10 E"," BAYTOWN"
107452,"Hampton Inn Houston Baytown","7211 Garth Rd"," BAYTOWN"
1222237,"Motel 6 Baytown - Garth Rd","4911 East Fwy"," BAYTOWN"
1383472,"WoodSpring Suites Houston Baytown","4624 East Fwy"," BAYTOWN"
12879956,"Executive Residency by Best Western","4602 East Fwy"," BAYTOWN"
674665,"Baymont by Wyndham Baytown","7212 Eastpoint Blvd"," BAYTOWN"
241636,"Super 8 by Wyndham Baytown","1931 East Fwy"," BAYTOWN"
107451,"Quality Inn Baytown - Houston East","5222 I-10 East"," BAYTOWN"
19827221,"Red Roof Inn Baytown","8833 N Highway 146"," BAYTOWN"
1866947,"Regency Inn & Suites - Baytown","7420 Garth Rd"," BAYTOWN"
534645,"Comfort Suites Baytown","7209 Garth Rd"," BAYTOWN"
4054638,"Holiday Inn Express & Suites Houston East - Baytown","7515 Garth Rd"," BAYTOWN"
1465047,"Candlewood Suites Baytown","6126 Garth Rd"," BAYTOWN"
4028463,"Days Inn by Wyndham Baytown East","8115 N Highway 146"," BAYTOWN"
20392610,"SureStay Hotel by Best Western Baytown","802 Park St"," BAYTOWN"
557082,"Super 8 by Wyndham Baytown/Mont Belvieu","9032 N Highway 146"," BAYTOWN"
460027,"Americas Best Value Inn Baytown","3921 Garth Rd"," BAYTOWN"
12095993,"Deluxe Inn & Suites - Baytown","1924 Garth Rd"," BAYTOWN"
1772676,"Scottish Inn & Suites","6802 Garth Rd"," BAYTOWN"
2282900,"Americas Best Value Inn & Suites Mont Belvieu/Houston","9111 N Highway 146"," BAYTOWN"
1657507,"Palace Inn Baytown","5244 East Fwy"," BAYTOWN"
1484254,"Palace Inn Baytown","3810 Decker Dr"," BAYTOWN"
98483,"Econo Lodge","300 South Highway 146 Business"," BAYTOWN"
12232120,"Hilton Garden Inn Houston- Baytown","4910 E Chase St"," BAYTOWN"
1866262,"SpringHill Suites Houston Baytown","5169 I-10 East"," BAYTOWN"
12392416,"Home2 Suites by Hilton Baytown","7512 Garth Rd"," BAYTOWN"
15113866,"TownePlace Suites Houston Baytown","7238 Garth Rd"," BAYTOWN"
13835731,"Staybridge Suites Houston East - Baytown","7626 Garth Rd"," BAYTOWN"
19386686,"Scottish Inn & Suites","8151 Bayway Dr"," BAYTOWN"
10545242,"Houston East RV Resort","11810 I-10 East"," BAYTOWN"
7621124,"Mont Belvieu RV Resort","6103 S Fm 565 Rd"," BAYTOWN"
12819781,"Bayou Bend Rv Resort","10220 I-10 East Fwy"," BAYTOWN"
21101501,"Cedar Cove RV Resort","3910 Tri City Beach Rd"," BAYTOWN"
13071731,"Crystal Lake RV Resort","5511 S FM 565 Rd"," BAYTOWN"
12064224,"Willow Creek RV & Storage","2305 N Highway 146"," BAYTOWN"
12696631,"Lost River RV","8407 N FM 565 Rd"," BAYTOWN"
1631275,"La Fiesta Motel","519 E Texas Ave"," BAYTOWN"
1645386,"Richlin RV Park","3101 N Highway 146"," BAYTOWN"
10803355,"Scottish Inns and Suites Baytown","6600 N Highway 146"," BAYTOWN"
1147443,"Hilton Garden Inn Granbury","635 Pearl Street"," GRANBURY"
656298,"La Quinta Inn & Suites by Wyndham Granbury","880 Harbor Lakes Dr"," GRANBURY"
622140,"Granbury Gardens Bed And Breakfast","321 W Doyle St"," GRANBURY"
601693,"Best Western Grandbury Inn & Suites","1517 N Plaza Dr"," GRANBURY"
4593946,"Iron Horse Inn Bed and Breakfast","616 Thorpe Springs Rd"," GRANBURY"
1008634,"Comfort Suites Granbury","903 Harbor Lakes Dr"," GRANBURY"
1176337,"Holiday Inn Express Granbury","1515 N Plaza Dr"," GRANBURY"
223637,"Quality Inn & Suites","800 Harbor Lakes Dr"," GRANBURY"
109707,"Lake View Inn","1451 E Pearl St"," GRANBURY"
107021,"Days Inn by Wyndham Granbury","1201 N Plaza Dr"," GRANBURY"
6506294,"Casa Farina","202 N Houston St"," GRANBURY"
12901210,"Captain's House","123 W Doyle St"," GRANBURY"
577349,"Inn on Lake Granbury","205 W Doyle St"," GRANBURY"
254532,"Nutt House Historic Hotel","119 E Bridge St"," GRANBURY"
122702,"Lambert Street Guest House","215 S Lambert St"," GRANBURY"
612028,"Granbury Log Cabins","5801 Matlock Rd"," GRANBURY"
1158499,"Lake Granbury by EVRentals","6450 Kelly Dr"," GRANBURY"
82181,"Arbor House Bed and Breakfast Inn","530 E Pearl St"," GRANBURY"
119056,"Manor of Time - A Bed and Breakfast","121 W Bluff St"," GRANBURY"
15276787,"Granbury RV Resort","1800 Mambrino Hwy"," GRANBURY"
11830569,"Travis Street Cottages","512 N Travis St"," GRANBURY"
1641403,"Midway Pines RV Park","9322 Glen Rose Hwy"," GRANBURY"
1631708,"Alfonso's Loft Bed & Breakfast","137 E Pearl St"," GRANBURY"
82180,"Angel of the Lake Luxury Bed and Breakfast","606 E Bridge St"," GRANBURY"
603942,"Faith Acres Bed & Breakfast","2201 Acton Hwy"," GRANBURY"
190110,"Granbury Guest House","204 S Travis St"," GRANBURY"
2170890,"Countryside RV Park","2600 W US Highway 377"," GRANBURY"
2170827,"Bennett's RV Ranch","3101 Old Granbury Rd"," GRANBURY"
98901,"Pearl Street Inn Bed and Breakfast","319 W Pearl St"," GRANBURY"
1646476,"Dabney House Bed & Breakfast","106 S Jones St"," GRANBURY"
2170859,"Thorp Spring RV Park","2700 Lipan Hwy Lot 63"," GRANBURY"
23178856,"Hotel Lucy","530 E Pearl St"," GRANBURY"
1628655,"Oak Tree Farm Bed & Breakfast","6415 Carmichael Ct"," GRANBURY"
21759769,"Fall Creek RV Park & Resort","5121 Fall Creek Hwy"," GRANBURY"
1643549,"377 RV Park","4170 E US Highway 377"," GRANBURY"
82182,"Elizabeth Crockett Bed and Breakfast","201 W Pearl St"," GRANBURY"
98906,"Granbury Inn & Suites","1339 N Plaza Dr"," GRANBURY"
739137,"Pomegranate House & Cottages B&B","1002 W Pearl St"," GRANBURY"
500982,"Blue Heron Bed and Breakfast","511 S Baker St"," GRANBURY"
294574,"Dinosaur Trail Cabins and Cottages","2800 Highway 144 South"," GRANBURY"
98900,"Classic Inn","1209 N Plaza Dr"," GRANBURY"
12196954,"The Stella Hotel","4100 Lake Atlas Dr"," BRYAN"
1485442,"Best Western Premier Bryan College Station","1920 Austins Colony Pkwy"," BRYAN"
8709412,"Baymont by Wyndham Bryan College Station","1506 Nuches Ln"," BRYAN"
5039870,"Hilton Garden Inn College Station","3081 University Dr E"," BRYAN"
14985416,"Tru by Hilton Bryan College Station","1933 Austins Colony Pkwy"," BRYAN"
107312,"Fairfield Inn & Suites Bryan College Station","4613 S Texas Ave"," BRYAN"
1455752,"Abigaile's Treehouse","1015 E 24th St"," BRYAN"
10779876,"Days Inn by Wyndham Bryan","1039 N Earl Rudder Fwy"," BRYAN"
12912452,"Sleep Inn & Suites","2825 N Earl Rudder Fwy 2890 N Harvey Mitchell Pkwy"," BRYAN"
13536532,"Holiday Inn Express & Suites Bryan","3041 Plaza Centre Ct"," BRYAN"
242445,"LaSalle Boutique Hotel","120 S Main St"," BRYAN"
13803896,"Studio 6 Bryan","1601 S Texas Ave"," BRYAN"
5039573,"WoodSpring Suites College Station","620 N Earl Rudder Fwy"," BRYAN"
7784681,"Candlewood Suites College Station at University","3021 Plaza Centre Ct"," BRYAN"
6731521,"Motel 6 Bryan, TX - University Area","1601 S Texas Ave"," BRYAN"
4660125,"Motel 6 Bryan-College Station","3113 E Highway 21"," BRYAN"
2555785,"Quality Inn & Suites Bryan","1027 N Earl Rudder Fwy"," BRYAN"
98525,"University Inn College Station","2300 S Texas Ave"," BRYAN"
122753,"The Villa Bed and Breakfast at Messina Hof","4545 Old Reliance Rd"," BRYAN"
2322523,"Relax Inn","3604 Highway 21 E"," BRYAN"
13202453,"Hyatt House Bryan/College Station","3062 Wildflower Dr"," BRYAN"
2249114,"Milton Parker Home B&B","200 S Congress St"," BRYAN"
1840758,"The Clary House","601 E 30th St"," BRYAN"
7791299,"Galloping Snail RV Park","5893 Jones Rd"," BRYAN"
21185344,"Stay at Diamond W","9245 Texas 6 Frontage Rd"," BRYAN"
16706335,"Timber Ridge RV Park","1360 N Harvey Mitchell Pkwy"," BRYAN"
4406856,"Country Star Bed and Breakfast","9517 Elmo Weedon Rd"," BRYAN"
122773,"Victory Rose Bed and Breakfast","600 E 27th St"," BRYAN"
8678624,"Primrose Lane RV Park","2929 Stevens Dr"," BRYAN"
